,percent_NH_WHITE,percent_NH_BLACK,percent_NH_AMIN,percent_NH_ASIAN,percent_NH_NHPI,percent_NH_OTHER,percent_NH_2MORE,percent_HISP,percent_H_WHITE,percent_H_BLACK,percent_H_AMIN,percent_H_ASIAN,percent_H_NHPI,percent_H_OTHER,percent_H_2MORE,percent_LESS_10K,percent_10K_15K,percent_15K_20K,percent_20K_25K,percent_25K_30K,percent_30K_35K,percent_35K_40K,percent_40K_45K,percent_45K_50K,percent_50K_60K,percent_60K_75K,percent_75K_100K,percent_100K_125K,percent_125K_150K,percent_150K_200K,percent_200K_MORE,vote_GARCIA_2015
76,0.010204082,0.970116618,0.00728863,0.000728863,0,0,0.009475219,0.002186589,0,0.001457726,0,0,0,0.000728863,0,0.139959567,0.062230935,0.041524858,0.067913202,0.011614618,0.010993495,0.017152092,0.012027606,1.10E-11,0.002385778,0.038186419,0.013121776,0.002922165,0,0,2.69E-10,0.459183673
77,0.008466235,0.848922362,0,5.35E-05,0.004233116,0,0.017990745,0.120334076,0.031010894,0.009577978,4.16E-10,0,0,0.078686924,0.00105828,0.053214766,0.090169424,0.063799781,0.038141569,0.051913062,0.031222948,0.024371945,0.026879124,0.016938885,0.067839077,0.066630299,0.03815601,0.019988083,0.036503661,0.007206272,0.007457248,0.372222222
78,0.763569941,0.0631524,0.001565762,0.080897701,0.001043841,0.001043841,0.022442588,0.066283924,0.039665971,0.002087683,0.000521921,0.000521921,0,0.019832985,0.003653445,0.103459146,0.044449837,0.021354489,0.022662688,0.009011132,0.017320665,0.006549603,0.023100194,0.013557273,0.077264898,0.045474503,0.057901556,0.073935616,0.029067359,0.045492762,0.023378525,0.216535433
79,0.804776737,0.004153686,0,0.059190031,0,0,0.004153687,0.127725858,0.106957426,0.005192108,0,0.001038422,0,0.010384216,0.004153686,0.099722124,0.087695994,0.07601399,0.047583601,0.036544316,0.031327696,0.031225946,0.013041009,0.002717644,0.026198425,0.11896652,0.06066833,0.042705921,0.075643699,0.047002706,0.043050337,0.184615385
80,0.57798992,0.19918146,0.00181901,0.076398415,0.000454752,0.001819012,0.031377903,0.110959528,0.054115506,0.009549794,0.00227376,9.48E-12,0,0.031832655,0.013187813,0.066469877,0.038386067,0.025917199,0.023073898,0.019128902,0.03957038,0.007143456,0.007257257,0.020491204,0.035140439,0.019479082,0.034701932,0.014188432,0.017380109,0.004945943,0.005928109,0.285714286
81,0.102395492,0.014560827,0.000939408,0.006575857,0,5.85E-11,0.002818225,0.87271019,0.334899012,0.004227337,0.012682011,0,0,0.491780177,0.029121653,0.031058373,0.039574053,0.02235694,0.045202505,0.040330381,0.011219833,0.027356481,0.015863469,0.014227709,0.008231459,0.041664005,0.038842608,0.031018039,0.016124461,0.008181157,9.27E-11,0.521568627
82,0.002446982,0.970636215,0,0,0,0.000815661,0.001631321,0.024469821,0.000815661,0.001631321,0.002446982,0,0,0.013050571,0.006525286,0.088226674,0.068621885,0.034180346,0.024710071,0.06468064,0.0039004,0.070683469,0.003386102,0.004731719,0.003937918,0.028133955,0.022581061,0.03296476,0.021958883,0.010394831,0,0.554347826
83,0.278046166,0.264090164,0.007514761,0.172839511,0,0.000536769,0.02791197,0.24906066,0.076221151,0.005904455,0,0.001073537,0,0.148684921,0.017176596,0.22184249,0.045107685,0.046162109,0.042533105,0.05421364,0.014444405,0.009125076,0.053605814,0.031981022,0.025449647,0.049234642,0.029608854,0.024073999,0.01374701,0.030213098,0.017186152,0.285714286
84,0.073987901,0.006979991,0,0.002791996,0,0,0.001395998,0.914844114,0.373662168,0.010702652,0.004653327,0.000465333,0,0.501163332,0.024197301,0.025325494,0.038861534,0.011789455,0.024888849,0.027508726,0.025762144,0.016592565,0.015719273,0.015282626,0.027508729,0.055017454,0.044974585,0.010479516,0.015719272,1.62E-09,0.011352807,0.554347826
85,0.270967749,0.164764268,0.001488834,0.06004963,0.000992556,0.000496278,0.016377171,0.484863515,0.272456568,0.007940446,2.13E-10,0.00248139,4.51E-12,0.172704714,0.029280396,0.04694449,0.041328871,0.037494381,0.034033587,0.019698918,0.024041596,0.042502238,0.038180705,0.04038788,0.032377991,0.066076057,0.075347896,0.038534273,0.024500232,0.0176329,0.018243794,0.27755102
86,0.01317716,0.947291362,0.000732064,0.002928258,0,0.001464129,0.022693997,0.011713031,0.001464129,0.008052709,0,0,0,0,0.002196193,0.086932574,0.060942804,0.052151012,0.012296404,0.001337495,0.007565967,0.010465707,1.78E-09,0.051524457,0.019504904,0.070293964,0.009885202,0.03976457,0.001945447,0.015673098,0.012445095,0.443478261
87,0.811774146,0.008331504,0.001041445,0.03409302,0,0,0.026036116,0.118723769,0.078108062,0.001041445,0.007290111,0,0,0.024994145,0.007290007,0.052040272,0.086645962,1.13E-09,0.00357059,0.014768955,0.014768955,0.044019698,0.047999104,0.014768955,0.027247733,0.069671954,0.061773236,0.132874017,0.051166444,0.051577612,0.076013659,0.46875
88,0.262327428,0.520710049,0.002958579,0.061143986,0,0.003944773,0.033530572,0.115384612,0.044378701,0.015779092,0.000986193,0.000986193,0,0.041420113,0.011834319,0.088794086,0.081517108,0.004209962,0.034782569,0.021066159,0.016657164,0.008076597,0.009838407,0.021438385,0.070687971,0.006083761,0.057478439,0.002002251,0.013250748,0.00877925,0.032693195,0.698275862
89,0.024531958,0.021626857,0.001613945,0.000322789,3.56E-11,0.000322789,1.42E-10,0.951581662,0.386055519,0.001613945,0.007424145,0,0,0.520335699,0.036152355,0.011770208,0.026620267,0.021873115,0.025853089,0.026410995,0.013058955,0.027425656,0.007359174,0.00566482,0.006698254,0.013438973,0.014656081,0.005605452,2.75E-11,0.001025091,0.003665582,0.525510204
90,0.002814259,0.981238274,0,0,0,0,0.006566604,0.009380863,0,0.002814259,0,0,0,0.002814259,0.003752345,0.079535395,0.077206455,0.01734168,0.009625075,0.001877667,0.024290342,0.03165316,0.019167881,0.021570569,0.020442781,0.032786295,0.016349005,0.001993544,0.002881012,0.012998377,0.000992409,0.219354839
91,0.048235296,0.889999998,6.94E-10,0.017647056,0,0.003529412,0.02,0.020588238,0.003529412,0.00882353,0.001764706,0,0,0.002941179,0.003529412,0.085326384,0.048408876,0.028086147,0.030464343,0.028849945,0.007849445,0.012062746,0.01942828,0.00984798,0.017897581,0.009851224,0.018665461,0.021926037,0.018061297,0.016337904,0.028974566,0.350574713
92,0.004225352,0.94084507,0.000704225,0.002112676,0.000704225,0,0.024647888,0.026760563,0.004929577,0.01056338,0,0,0,0.011267605,6.84E-10,0.15047616,0.05699857,0.056172177,0.044695483,0.024681073,0.038938644,0.0159421,0.010549777,0.016339937,0.039536319,0.047231006,0.046097659,0.017842268,0.011515102,0.004805866,5.69E-10,0.225988701
93,0.040307102,0.88099808,0.001919386,0.017274472,0,0.000959693,0.015355086,0.04318618,0.019193858,0.004798464,0,0.000959693,0.000959693,0.009596929,0.007677543,0.21208374,0.077656925,0.04391633,0.013389125,2.54E-10,0.024100425,0.011246865,1.82E-11,2.84E-10,0.027313815,0.009640171,0.01178243,0.041238505,0.003748955,1.11E-10,1.05E-10,0.386792453
94,0.115405262,0.016639828,0,0.017176597,0,0.000536769,0.006441224,0.84380032,0.288244765,0.002147075,0.021470745,0,0,0.492753623,0.039184112,0.007517686,0.043059373,0.01395891,0.013955985,0.015569216,0.011817685,0.00805738,0.011500596,0.002260571,0.025021608,0.035223137,0.023732779,0.036395546,0.007517686,0.011388563,0,0.329268293
95,0.023809524,0.714947088,0.001322751,0.021164021,0,1.81E-11,0.009920635,0.228835981,0.080026457,0.003968254,0,0,0,0.132936508,0.011904762,0.022900625,0.052744661,0.038950991,0.047570607,0.050910202,0.041593407,0.004150913,0.025873941,0.02040373,0.024163852,0.031171359,0.053426154,0.033622966,0.006018091,0.019716831,0.008301824,0.378995434
96,0.463400236,0.276859504,0.002361275,0.07674144,0.000590319,0.007083825,0.03364817,0.13931523,0.06729634,0.005312869,0.002361275,0.001770956,0,0.053719008,0.008854782,0.063154436,0.04706028,0.047378128,0.084503969,0.024278591,0.014246686,0.043886552,0.067384338,0.009775787,0.058276156,0.033816691,0.050565399,0.015992033,0.016199738,0.00972042,6.21E-10,0.191489362
97,0.637326812,0.14995925,0,0.127954361,0,0.000814996,0.033414833,0.050529749,0.03830481,0.003259984,0.001629992,0,0,0.005704971,0.001629992,0.063430057,0.064922492,3.15E-11,0.008954838,0.01343224,0.015297834,0.005223649,0.009701066,0.017909656,0.060445079,0.035073078,0.112308482,0.048878448,0.054475216,0.067534322,0.054848323,0.394366197
98,0.084640989,0.019495958,0.002377556,0.00808369,0,0.000475511,0.005706134,0.879220162,0.301949596,0.00380409,0.014265335,0.001902045,0,0.532097004,0.025202092,0.014346794,0.037672587,0.013301253,0.021490419,0.017430867,0.019944,0.01318567,0.011084088,0.004763585,0.012921217,0.052451949,0.007845907,0.021465896,0.00308232,0.004180394,0.009120859,0.680933852
99,0.852815895,0.040227163,0.000946522,0.056318026,0.000473261,0.000473261,0.007098912,0.04164696,0.022243266,0.000946522,0,0.001419782,0,0.015144347,0.001893043,0.11782432,0.03709931,0.033764451,0.034670614,0.0056191,0.004852649,0.012084119,0.004823858,0.000486884,0.035010576,0.015454233,0.101467303,0.023722857,0.082989796,0.007861918,0.042702333,0.709677419
100,0.320021884,0.38894967,0.004923414,0.130743982,0.002188184,0.008205689,0.027352298,0.117614879,0.059628008,0.008752735,0.002188184,0.001094092,0.000547046,0.039934355,0.00547046,0.051878692,0.042706927,0.023744547,0.049597546,0.03357582,0.044066889,0.051089924,0.031123345,0.044074831,0.090367835,0.060038922,0.046933177,0.008957451,2.20E-06,0.000268337,0.016931949,0.199170124
101,0.369381109,0.06188925,0.003257329,0.325081429,0.000651466,0,0.013680782,0.226058634,0.117263845,0.001954397,0.007166124,0,0,0.089250814,0.010423453,0.066152123,0.050803131,0.019967216,0.030171613,0.039320004,0.093412746,0.010787059,0.01631425,0.032133883,0.024622137,0.049357821,0.049246762,0.037573957,0.002803587,0.02432569,0.027559227,0.263565891
102,0.040977148,0.834515358,0.002364066,0.089046501,0,0.003152088,0.009456266,0.020488573,0.000788023,0.009456264,1.46E-11,0,0,0.005516154,0.004728132,0.127037814,0.061439229,0.034825481,0.019617931,0.0323089,0.0278212,0.02709461,0.060974257,0.121232514,0.047516452,0.01702403,0.035132641,0.06921777,0.013078619,0.013441915,0.029790188,0.436681223
103,0.031190926,0.917769376,0.015122873,0.005671077,0,0.00094518,0.010396975,0.018903592,0.00094518,0.002835539,0,0,0,0.009451796,0.005671077,0.115691638,0.073472417,0.134333887,0.020287162,0.013707543,0.037284508,0.025770178,0.037284507,0.01754565,0.046057339,0.083341841,0.055926762,0.055926761,0.019738857,3.52E-10,3.44E-10,0.431034483
104,0.688125951,0.095135836,7.32E-09,0.125894191,0.000715306,0.001430615,0.022889851,0.065808242,0.045064343,3.34E-09,0.002145919,0.002861225,0,0.012160213,0.003576537,0.086118326,0.055342263,0.06635576,0.002562259,0.037314466,0.006877455,0.064766646,0.004730887,0.062995184,0.08415352,0.066336841,0.206841562,0.231203032,0.048284986,0.336137569,0.238271275,0.375
105,0.043644299,0.47899618,0.001091107,0.000545554,0,0.002182215,0.00872886,0.464811785,0.201854882,0.032733224,0.00872886,0.001636661,0,0.200763777,0.019094381,0.078827682,0.042142135,0.051347527,0.02154572,0.032615445,0.020549604,0.015652989,0.011570162,0.010517757,0.032045098,0.021178475,0.024415355,0.015831301,0.016658104,0.007036133,0.004812341,0.190045249
106,0.003481288,0.925152306,0,0.00435161,0,0,0.003481288,0.063533508,0.013925153,0.00435161,0,0,0,0.045256744,2.05E-11,0.059212402,0.06709224,0.015653529,0.001739281,0.019502745,0.047400244,0.047540341,0.011015446,0.029567771,0.063337647,0.054079259,0.009855929,0.012174965,0.022904452,0.009276164,5.00E-10,0.441860465
107,0.775075992,0.066869299,0,0.037993921,0,0.000759878,0.018996961,0.100303949,0.066869299,0.00455927,0.000759878,0,0,0.018237082,0.009878419,0.120403142,0.058510295,0.034774986,0.02855488,0.019871421,0.009935711,0.005296251,0.011735287,1.59E-09,0.015635663,0.031273658,0.022188826,0.047098751,0.019244136,0.045737037,0.091758996,0.187096774
108,0.00083264,0.972522896,0.006661116,0,0,0,0.013322232,0.006661116,0,0.004995837,0,0,0,0.00083264,0.00083264,0.042012552,0.063773433,0.014286097,0.017615946,0.029791479,0.017123637,0.014028763,0.022430698,0.005494652,0.017758197,0.025104086,0.023171952,0.019574175,0.002785192,0.002480423,0,0.441176471
109,0.010204082,0.970845481,0.001457726,0.001457726,0,0,0.008746356,0.00728863,0.001457726,0.002915452,0,0,0,0.002915452,0,0.277822919,0.111573755,0.001218346,0.030714886,0.006861181,0.023789586,0.001603083,0.05585955,0.026431434,0.041171152,0.001795453,0.018471666,0.000897726,0.001090095,0.00160308,1.10E-10,0.261111111
110,0.015247777,0.441550184,1.19E-11,5.07E-10,0,2.97E-12,0.004447268,0.538754771,0.149301152,0.036848792,0.00127065,0,0.002541296,0.317026681,0.0317662,0.071513394,0.048346208,0.022396553,0.06562388,0.067009994,0.022611962,0.033064119,0.020143595,0.017900719,0.005993332,0.036755402,0.089769349,0.01963417,0.00282643,0.006988563,0.003811943,0.276497696
111,0.477083327,0.269444452,0.006249999,0.131944444,0,0.008333333,0.031944442,0.075000002,0.040277778,0.001388889,0.000694444,0,0,0.025694446,0.006944444,0.126784447,0.052670469,0.023690961,0.04637629,0.030345031,0.046265899,0.020367368,0.032890312,0.021270393,0.06620118,0.043743457,0.086643657,0.030325932,0.012441126,0.024278464,0.030915332,0.298969072
112,0.267761034,0.042249731,0.000538213,0.172497309,0.000269107,0.002152853,0.025565124,0.488966631,0.229278794,0.007534984,0.005382131,0.000538213,0,0.220667384,0.025565124,0.046331916,0.020370061,0.011397526,0.020189415,0.013019168,0.005182662,0.019640581,0.01892504,0.004507937,0.027203776,0.017860041,0.034190909,0.025679095,0.013032811,0.006249201,0.007280134,0.188073394
113,0.771177947,0.046408707,0.000799828,0.052803742,0,2.97E-11,0.004800292,0.124009483,0.091203452,0.000799828,0,0.000799828,0,0.026407409,0.004798967,0.100133497,0.060554672,0.05015407,0.058295474,0.055373775,0.024687566,0.026519869,0.016903747,0.055567817,0.049056342,0.080737709,0.087953263,0.033341799,0.035107568,0.028568389,0.012970252,0.462585034
114,0.009251472,0.772918415,0,0.002523129,0.001682086,0,0.010933557,0.202691341,0.057190916,0.007569385,0.001682086,0,0,0.132884782,0.003364172,0.061704023,0.063615895,0.032538627,0.025231288,0.008414959,0.010092515,0.022064644,0.027611793,0.021867115,0.033609457,0.053638275,0.026651328,0.0058873,0.002757446,1.12E-10,0,0.36809816
115,0.36549168,0.402597363,0.001855288,0.023191098,0,0.004638219,0.033395179,0.168831173,0.084415591,0.011131722,0.007421151,0,0,0.053803338,0.012059371,0.094853673,0.070022762,0.01853637,0.020492475,0.032317348,0.000837888,0.00955837,0.003976369,0,0.003496404,0.017959935,0.024153345,0.080150374,0.014370784,0.011951145,0.000174944,0.196610169
116,0.00155159,0.963537626,0.005430566,0,0,0,0.008533747,0.02094647,0.005430566,0.006206361,0,0,0,0.004654771,0.004654771,0.10660014,0.058447688,0.0248305,0.009104519,0.049463363,0.03121561,1.96E-09,0.024895852,0.004060975,0.022494273,1.35E-09,1.40E-09,0.008121949,2.58E-10,2.95E-10,0.003724575,0.412280702
117,0.036417322,0.377460631,0.003444882,0.000492126,0,0,0.004429134,0.577755905,0.244586612,0.005413386,0.019685039,0.000492126,0,0.280019687,0.027559055,0.042119444,0.03696691,0.069833439,0.025894108,0.047284251,0.009795836,0.00921654,0.037889586,0.019649388,0.000650337,0.015434486,0.015280326,0.015619727,0.022875532,0.004537,1.22E-10,0.413333333
118,0.81353859,0.005439187,0.005439187,0.024087827,0,0.000777027,0.005439187,0.145278996,0.080810774,0.001554053,0.001554053,0,0,0.052812822,0.008547293,0.03222125,0.058321661,0.041790198,0.03283138,0.021191327,0.0212073,0.035082984,0.025001779,0.058886504,0.033229138,0.102829978,0.14791558,0.096445151,0.029233041,0.049178399,0.036556785,0.508474576
119,0.02822086,0.754601226,0.002453988,0.003067484,0,0,0.008588957,0.203067485,0.075460123,0.003680982,0.001840491,0,0,0.110429448,0.011656442,0.057592243,0.045705464,0.023488408,0.041818805,0.030993109,0.02580219,0.009942679,0.026341844,0.019038645,0.008986963,0.013804684,0.009566971,0.001120725,0.001222608,0.003698909,0.001204015,0.597633136
120,0.007785467,0.929930796,0,0.006055363,0,0,0.009515571,0.046712803,0.016435986,0.00432526,0.000865052,0,0,0.01384083,0.011245675,0.029241426,0.063961729,0.047965753,0.021338804,0.005190521,0.018585324,2.38E-09,0.013683165,0.02232812,0.015269896,0.014706475,0.024635018,0.009220201,0.013683164,1.63E-10,0.007201666,0.361344538
121,0.00244898,0.975510204,0.000816327,0.001632653,0,0,0.007346939,0.012244898,0.000816327,0.008979592,0,0,0,0.001632653,0.000816326,0.068747416,0.06025385,0.026096965,0.037860413,0.036562071,0.008155302,0.088825501,0.03058238,4.53E-11,0.03216575,0.012232952,0.024556477,0.018999338,0.004451035,0.007339771,0.006676552,0.371794872
122,0.034509803,0.696470589,0,0,0,0.000784314,0.01882353,0.249411765,0.072941177,0.01254902,0.002352941,0,0,0.14745098,0.014117647,0.059508986,0.057871179,0.022644667,0.035696733,0.031599869,0.038920814,0.013501817,0.019354211,0.013670808,0.021239096,0.025470936,0.033279103,0.014819612,0.005040608,0.00559258,0.005419202,0.373271889
123,0.014856082,0.946146704,0.00371402,0,0,0,0.009285051,0.025998143,0.010213556,0.007428041,0.000928505,0,0,0.004642525,0.002785515,0.12356836,0.068438375,0.061208232,0.062794846,0.038017821,0.039022764,0.020831364,0.014565246,0.038750244,0.026578447,0.060084456,0.088640222,0.043196263,0.010344886,0.003058756,0.001674443,0.748663102
124,0,0.978156997,0.001365188,0,0.000682594,0,0.006143344,0.013651877,0.003412969,0.002730375,0.000682594,0,0,0.006825939,0,0.08537773,0.050238354,0.037476667,0.033623899,0.023962631,0.022456608,0.021807797,0.022100629,0.007911416,0.031992053,0.015851515,0.0046111,2.19E-10,0.001847357,0.009257852,0,0.530232558
125,0.364391139,0.21586716,0.002306273,0.042896678,0.000461255,0.00599631,0.023523986,0.344557199,0.146217716,0.003228783,0.0050738,0,0.000461255,0.151752767,0.037822879,0.043531346,0.033935271,0.02426712,0.033073388,0.010052442,0.016590206,0.040864334,0.025090714,0.017533313,0.016473023,0.030484514,0.023211,0.022887151,0.015258802,0.005526033,0.011773994,0.202380952
126,0.003196931,0.961636829,0.003196931,0,0,0,0.00831202,0.023657289,0.005754476,0.010869565,0,0,0,0.004475703,0.002557545,0.091678198,0.046766682,0.027493612,0.039641941,0.007932332,0.055463318,0.03463805,0.025763355,0.015480043,0.057766093,0.023017904,0.011508953,0.02553709,1.25E-09,1.74E-10,0,0.330985915
127,0.486238542,0.050968402,0.00254842,0.231396524,0.000509684,0.006116208,0.031090723,0.191131498,0.109072371,0.004077472,0.003058104,0.004587156,0,0.062691134,0.00764526,0.012164695,0.037272762,0.0305655,0.028322059,0.005739305,0.012627658,0.017900656,0.021818951,0.013302962,0.017376694,0.038945023,0.029519826,0.022564536,0.010862805,0.015100909,0.021203897,0.483108108
128,0.067618332,0.012021035,0,0.044327574,0,0,0.00150263,0.874530429,0.320811422,0.006761833,0.004507888,0.003756574,0,0.492862508,0.045830204,0.010235884,0.054792081,0.012073487,0.012400614,0.032422753,0.011493539,0.00176072,0.014420678,0.002012248,0.035029292,0.008048993,0.008048992,0.01852077,0.00251531,0.006791336,0,0.659919028
129,0.358432649,0.093411048,0.000724117,0.0043447,0,0.000724117,0.015930566,0.526432803,0.249820244,0.01086175,0.005792933,0.005792933,0.001448233,0.229544976,0.023171734,0.018656023,0.052779691,0.020732975,0.011976231,0.061428676,0.059750348,0.01886025,0.057582057,0.014535459,0.031804985,0.067665884,0.020183927,0.062651265,2.84E-10,0.014637614,0.011660012,0.2406639
